category,city,hotelname,count,state,ratings,goods and bads,comment,,,,,,,,,,,,,,
"Hotels,Lodging,Motels,Hotel",New Orleans,Aloft New Orleans Downtown,39,LA,4,"The Aloft came as advertised. It was more modern than the pictures on their website might lead you to believe. Green option was good, they do not refresh unless you ask them to. Nice bar with pretty good food in the hotel. 15 minutes or so to walk to the river and French Quarter. Staff were friendly and accomodating.Yay! We love when we exceed your expectations and thank you for letting us know. Appreciate the kind words and we look forward to seeing you back at Aloft New Orleans Downtown.",Nicely located - exceeded expectations.,,,,,,,,,,,,,,
"Hotels,Lodging,Motels,Hotel",New Orleans,Aloft New Orleans Downtown,39,LA,5,"Great location about three blocks from Bourbon St. Very friendly staff. I would staff there again. If you take a car remember it cost 40/day to park here, but it cost that to park anywhere in New Orleans.You got it!! Parking is at a premium here in the city but our valet team is first in class and will be sure to take care of you. Thank you for staying, we hope you return again soon. Dixie Krauss, Director of Operations",Great Place to Stay.,,,,,,,,,,,,,,
"Hotels,Lodging,Motels,Hotel",New Orleans,Aloft New Orleans Downtown,39,LA,5,"I was hesitant staying here but I am extremely happy I did, our room was a very spacey corner double and it had a wonderful view. Customer service was incredible, Kathy was able to check us in a little earlier and I forgot his name but made a mean bacon and egg croissant sandwich. Hotel is in a great location 2 blocks away from Bourbon and one from Canal. Close to everything but far enough to hear all the noise. I would definitely stay there again especially for the great rate we got.Thanks so much for your review! I always enjoy sharing comments like these with our staff and giving Kathy and our cook, Mike the kudos they deserve. We are delighted you had a great time here with us and we look forward to having you back with us again soon.Cheers,Dixie Krauss, Operations Manager",What a wonderful girls weekend experience!!,,,,,,,,,,,,,,
"Hotels,Lodging,Motels,Hotel",New Orleans,Aloft New Orleans Downtown,39,LA,5,"Clean and modern hotel.5 minutes to walk to the french quarter.friendly stuff.the only negative thing is the expensive valet parking service for about 45 dollars a day.we parked in a parking 2 roads away for 20 dollars per day (perdido street).So glad you enjoyed your time here with us, we hope you return again on your next trip. Valet is an expense here in downtown NOLA but our guys do a great job ensuring our guests are well taken care of. Dixie Krauss, Director of Operations",Modern clean hotel in downtown New Orleans,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.6,"Bad: We had a 2 queen bed studio for 6 people. It was a little tight maneuvering with the pull out couch out,but otherwise was good!. Good: Staff was wonderful!!!",Staff was wonderful!,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.15,"Good: Location to Camden Yards, Inner Harbor and light rail stop.",Weekend to Camden Yards,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,1.9,"Bad: The hotel did not have a fresh, clean smell and the appearance was not appealing.","The hotel did not have a fresh, clean smell and the...",,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.8,"The only negative was it was supposed to be a non smoking room and as soon as I opened the door you could only smell cigarettes. The hotel was just an exceptional value. I have never tried the Hampton before, but, I will definitely return.",The hotel was just an exceptional value.,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.8,Good: Best Hampton Inn I have stayed at,Great Stay,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,3.75,"Everything was nice, price, location and breakfast",Nice and convenient,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,3.75,Bad: A lot of the staff had a don't ask me its not my job attitude. At the check in desk personal phone calls had guest waiting 3 to 4 minutes before even responded to. Good: The building was beautiful it quick walk to the waterfront. The valets were great and not only did they hold our bags but the car until we were ready to pick them up later that night,The building was beautiful it quick walk to the waterfront.,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.8,"The breakfast had a little to be desired. And we weren't told when it ended, so when we showed up there was very little, if anything left. But the staff and facilities were very nice and clean. I would probably stay there again",The breakfast had a little to be desired.,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,5,The Snow lol in I have to leave there How comfortable the bed in room was really nice I needed the peace in time to myself.,Great Stay,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.15,"The breakfast could have been better, I was over charged for parking the first night. The valet staff were very helpful. The room was fine, but a bit cramped for our group.",The valet staff were very helpful.,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.6,Construction across the street Nice location,Nice location,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.6,Good: Excellent location for visiting main tourist sites. Breakfast good - different hot dishes every morning. Enjoyed using the pool.,Excellent location for visiting main tourist sites.,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.8,"Good: We liked that breakfast was served until 10am. Traveling with young adults and children, it makes for a hectic morning when we have to get to breakfast by 9am. It was a nice, short walk to the Maryland Science Museum and National Aquarium. We were prepared for below average temperatures, so were able to enjoy our stroll around the harbor. We also appreciated that we were able to keep our vehicle parked at no extra cost for several hours past checkout time.",We liked that breakfast was served until 10am.,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.6,Bad: air conditioner was a quite noisy when it came on.,air conditioner was a quite noisy when it came on,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.4,"Bad: The valet parking was confusing. We ended up just using a parking lot around the corner. For the amount that we paid, I would hope that there would be free parking somewhere in the vicinity. Good: The breakfast was delicious and the staff was very friendly.","Friendly staff, trouble parking",,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.8,Bad: The omelets were watery and tasted odd and the pool was small. Good: Location was excellent. Within walking distance to the Convention Center and Inner Harbor,Location was excellent.,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.15,Bad: key didn't work. Good: helpfulness of staff,helpfulness of staff,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,5,"Good: Staff, especially breakfast staff did an amazing job.",Great location and facility.,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,3.35,Bad: breakfast could be improved. Good: good location and clean,good location and clean,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,2.9,Bad: The cockroach in my bed- crawling on my liklow. Good: Staff was very nice!,Staff was very nice!,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,3.75,"Bad: The bathtub didn't drain properly. Good: Complementary breakfast, large size room.",Nice weekend stay at Hampton Inn and Suites,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.8,"Paying for parking, I thought parking was included. Breakfast was great, waffles, Western omelet, yogurts, fruits. Loved the coffee access.",Easy access to harbour. Slept well and enjoyed breakfast.,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.6,Bad: the valet could have been better. certain employees appeared to hate their job and the visitors. Good: the bed was very comfortable. the best sleep I've had in a while. the location was perfect as well.,a great stay in a great location,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,3.15,Bad: The fact that we were not able to take advantage of the heated indoor pool..it closes 9:00pm does not re-open until 4:00 pm the following day... Good: The accessibility to area attractions the breakfast bar was wonderful!,The accessibility to area attractions the breakfast...,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,5,Good: Best breakfast I ever had!!!,Best breakfast I ever had!,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.4,Bad: No parking except Valet for 45 a nite....too expensive. Good: Location,Location,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,3.75,"Good: Everything was nice, price, location and breakfast",Nice and convenient,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,2.1,"I've never been to a hotel where I had to pay to park in the facilty. 36 a night was ridiculous, the food tasted like it was for a school breakfast, the hotel for being in the downtown area looked worst than any hood I ever was in. They removed more money than they were supposed to thinking I wasn't going to notice, I was supposed to get a discount rate and they tried not to apply it. The pool and the fitness room was cool. the hotel was clean.",The pool and the fitness room was cool.,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,3.55,Bad: I didnt like being charged 35.00 a night for parking when everything I needed was within walking distance. I will choose a different place next time.,Parking is rediculous,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,5,Bad: The eggs was nasty.,The eggs was nasty,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,3.55,"Bad: the hotel was just ok the employees were friendly and helpful but the area is a little rough, had to walk 4 or 5 blocks before you found anything going on other than other hotels. The area outside of the hotel is dirty up and down the streets.",the hotel was just ok the employees were friendly and...,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,5,Good: Location to the Inner Harbor and things to do is perfect. The daily breakfast was outstanding.,Great location and breakfast,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,5,Bad: Nothing to really complain about. Good: Only 2 blocks from from Inner Harbor. Everything was in walking distance. Breakfast was great. Very clean. Front Desk people where very pleasant.,Only 2 blocks from from Inner Harbor.,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.4,No parking except Valet for 45 a nite....too expensive Location,Location,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,3.55,"Bad: There were a lot of little costs we weren't expecting - parking being a big one. Good: Location, size of room, indoor pool","Location, size of room, indoor pool",,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.8,Needed a closer parking lot.,Worth going,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,4.6,Bad: The pillows were too bulky. Good: I loved the convenience. Everything we needed was right there.,"If work requires it, we will be back.",,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,3.95,Bad: Parking was horrible. I mean 182 for a room that wasn't all that and then pay 35 just to park. Parking should've came with the 182. Good: Breakfast in the am,Overall it was nice.,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Hampton Inn and Suites Baltimore Inner Harbor,39,MD,5,"Bathroom had no soap,tissues. Took over 1/2 hr to get car Very friendly staff",Very friendly staff,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,5,"This location is perfect: it's walking distance to the French Quarter and to the Business District, yet it's far enough away from the craziness of Bourbon Street that you can get some sleep, if that's your thing. Everyone is very friendly. Rooms are modern and comfortable. Nice shower. The bed was a tiny bit too soft for my liking, but it didn't tarnish my experience in the least.Thank you for taking the time to review your stay with us as we appreciate hearing how much you enjoyed our property and service provided. Sounds like our rooms and staff exceeded expectations which is our ultimate goal and know that our team will be commended for their efforts. It was a pleasure to have you as our guest and we look forward to having you stay with us again.Best regards,","Perfect location, helpful staff, nice room",,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,5,"This hotel is perfectly located..close enough to walk to the action but far enough way to not be apart of all the hustle and bustle...the hotel is fashionably decorated, comfortable, and the staff is very accommodating! The roof top bar was everything, especially at night!",Hidden Gem!!,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,5,"Exceed my expectation! The place was amazing. The rooms were very clean, hotel employees were extraordinarily kind. They answered all questions and directed us to the some great local places. I will definitely stay here again.Our goal is to exceed the expectations of our guests, it's always exciting to read when our guests tell us we did. Thank you for recognizing all the efforts of the team, we look forward to your next visit. Wayne General Manager","Troubadour New Orleans, LA",,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,5,"A little pricey, however the location and service was excellent. Breakfast is not the best, at least as a Diamond level is complementary. I highly recommend this property, location, staff and rooms are excellent. Thank you for taking the time to write this review of your stay and we are delighted to know you enjoyed almost everything about your stay. We are currently transitioning our restaurant and trying out some new items and processes, please know that the breakfast service will improve as this is a main priority. It was our pleasure to have you as our guest and do hope to have you stay with us again.Best regards",Awsome Experience,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,5,"We were taken aback by the staff, especially Jalan who since we walked in took care of us. We felt like royalty! They secured a bottled of champagne and treats for our 22nd wedding anniversary ... so very kind! The hotel is lovely, a boutique stay with a Hilton flair. Its modern but not over the top. Very clean and very comfortable with a great rooftop bar. It is not in the French Quarter so beware we actually liked that as we know NOLA well. Surely a destination to be considered. Thank you for taking the time to write this wonderful review of your anniversary celebration at our hotel. We love to hear back when we not only meet but exceed expectations. Jalan is certainly a rising star on our staff and has been commended for his efforts in taking great care of you. It was our pleasure to have you as our guest and hope to have you back for another visit very soon.Sincerely,",Staff made our anniversary!,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,5,"You do not want to miss this gem! From the moment you enter the front door to the time you leave the experience is like none other in NOLA. Beautiful hotel, great staff, rooms are perfectly cozy and a little like Vegas. Rooftop bar ambiance is clutch with a great view! Quiet and perfectly locatedThank you so much for taking the time to share this rave review of our hotel. We love hearing compliments such as this and how our property, service, and amenities created such a wonderful experience. It was our pleasure to have you as our guests and do hope to have you back for another visit real soon.Best regards,",Stay here!!!,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,1,"Toilet paper is like sandpaper. Billed for charges that even the staff can not explain and having to make numerous repeat calls to get corrected. A week later and STILL not corrected. If you stay, get your bill before you leave the property! Coffee was offered in lobby first day and then STOPPED Seems as if the restaurant is struggling and they wanted people to purchase coffee vs offer. Pitiful. One of the worst hotel stays I have had, especially from a Hilton. Location is not the best eitherThank you for taking the time to share this feedback and we apologize for any issues you encountered during your stay. Your feedback is very important to us and so please contact me directly to discuss further so that I can address accordingly.Regards,",Go elsewhere for your NOLA stay!,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,4,"Very nicely decorated in retro fashion. Loved the steamer versus the traditional iron.Very friendly and accommodating staff.Although location is within walking distance to the French Quarter, would not recommend walking late at night. We found ourselves a bit turnaround when walking back from French Quarter. We stopped in at the Emergency Department of Tulane Hospital for directions who advised us that it was not safe to be walking in this area. They called us a cab despite the fare being very short (a few blocks). Thank you for taking a few minutes to share your experience. The comments of our guests are important for others to get a feel of our property and location. Sorry to hear you got turned around, be sure to let our concierge assist you with a map on your next visit.WayneGeneral Manager",Trendy and Hip,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,5,"Wonderful hotel located in the heart of the quarters. Walking distance to everything, drinks as you walk out of the hotel lobby, friendly staff. Enjoyed my Mardi Gras experience by staying here... ...Thank you for taking the time to share your comments. Mardi Gras is an amazing experience here in the Big Easy and we are excited we were able to be part of yours. We look forward to seeing you again very soon! Wayne General Manager",Ansxing,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,5,"For someone who had never visited New Orleans before, I could confidently say that the troubadour staff made me feel like I was at home. I was told about all of the fantastic restaurant and bars that weren't tourist traps. The front desk staff provided quite a bit of useful information about the city and were a fantastic resource that answered all of my questions. My room was always immaculate and the housekeeping team was able to accommodate all of my requests. I look forward to my next stay soon.Thank you for sharing your experience. We are excited you spent your first trip to the Big Easy with us. I'm very proud of the team here at The Troubadour and always enjoy reading when guest recognize all their efforts. Can't wait to see you on your next trip to NOLA!WayneGeneral Manager",Fantastic Staff and Wonderful Facilities,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,5,"My husband and I decided to head South to spend our April 2018 birthdays in New Orleans. Our stay at the Troubadour was perfect. The entire staff (especially Jalen at the front desk and bellman) made our trip memorable and worth a return stay. This will be our home away from home whenever we're visiting New Orleans. Oh, and the buffet was simply marvelous!Thank you very much for choosing The Troubadour to celebrate your birthdays with us and we are delighted to know you had such a great time. We will be sure to share this among our team so they know their efforts did not go unnoticed and we do hope to have you back for another visit real soon.Best regards,",Best birthday,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,4,My husband and I enjoyed our stay at this property. It was located within walking distance to Canal and Bourbon St. The only unexpected things were the price of parking and the 50 a day hold on our card. The hold is refunded though.,Great hotel with great service!,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,4,"The staff is very friendly and helpful! Rooms and hotel are very clean! The rooftop bar was very nice we really enjoyed the music the view! The rooms are big but it was plenty enough room for my wife and I. Lastly I loved the location! 15 mins away from Bourbon St. and the French Quarters ! Which was wonderful so we didn't have to worry about the loud party crowds!!Thank you so much for taking the time to review your recent mini vacation with us and we are delighted to know you had a great stay. We will commend all of our staff for exceeding your expectations with our service provided. Your business is very important to us and we look forward to always being your hotel of choice whenever you visit our city.Best regards,",Mini Vacay,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,5,"The hotel was very clean and the staff was great! My friends and I booked this hotel for my birthday trip and we would definitely stay again. It's near the heart of the city, The French Quarters, and neatly hidden at the same time.Thank you for sharing and Happy Birthday! No better place to spend it then the Big Easy and we appreciate you allowing us to be part of it. Thank you again! Wayne General Manager",New Orleans,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,5,Staff was friendly... Clean room... great location... will definitely stay again. Right by the Superdome.. Not far from everything else. No ice machine on your floor but staff brings ice to ur room quickly. Again great stay.,Great Stay,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,4,"We stayed here for 3 nights as part of a road trip! The reception staff were lovely and polite on check in! The rooms were comfortable, clean and very funky! The bathroom was amazing! However the toiletries were not replaced when the room was serviced daily. The walls were quite thin and we could hear the guy in the room next door! It wasnt horrendous and it didnt disturb us. It seemed to be very stylish but some of the finer points were missed. The upstairs bar was recommended to us on check in so we tried it out. We were really disappointed with the bar, it was a Monday night, and it was not busy. The staff seemed uninterested in us, we sat down and my dad went to the bar to ask a couple of questions, he was stood there for nearly 10 minutes, we decided to leave when eventually a member of staff spoke with him so we decided to stay. The first drink I wanted was a southern comfort, but they had none. Next I wanted a Gin and tonic but they had no tonic. In the end I had a cider which wasnt very nice. The bar staff continued to seem disinterested in us and we felt like a burden to them. It was nice sitting on the roof top and having a drink but that was the only bit of the experience we enjoyed. We did not use their car park because it was expensive, but it was in a good location for other car parks. We did not want to be in the middle of the French quarter and found that we enjoyed the 20 minute walk to get there from the hotel! It is in a good location for lots of breakfast stops as well. Hello Leah,Thank you for your stay with us. We are pleased to hear that your check in experience went well but we are sorry to hear there were some issues with housekeeping and the service you received at our roof top bar. These issues have been addressed with the team so that we may improve on this. We hope you will give us a chance to win you back as a guest.",Modern and funky,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,5,"The Troubadour is a hotel that is clearly run by seasoned professionals. It is modern and beautifully appointed. The staff is friendly and welcoming. The room was spacious, the bed incredibly comfortable , the bathroom had every amenity and the largest and nicest shower imaginable. The rooftop bar was lively, had a great view, drinks and DJ. It is a short walk to the French Quarter. Do not hesitate to stay there!Thank you for taking time to complete a review of your recent stay. I'm thrilled to hear you had an enjoyable stay. We know you have a lot of choices when selecting a place to stay and appreciate having had the opportunity to impress you. Thank you for the recognition and recommendation, we look forward to seeing you again soon.WayneGeneral Manager",Upscale Hotel close to everything,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,5,"Had a fantastic stay at the Troubadour. The hotel staff was very friendly and helpful with suggestions for restaurants. The hotel was clean and modern. The only negative was that the walls are very thin but didn't bother us too much. Everything else well surpassed my expectations. Thank you very much for the five star review!!! We love to hear that we exceeded just about all expectations which is our ultimate goal with all of our guests. Please know that our walls were actually built thicker than what was recommended for a hotel when we completed this renovation, may have been a case of noisy neighbors that we could always try to assist with once reported.We appreciate you staying with us and do hope to have you back for another visit real soon.Best regards,",Wonderful stay,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,5,"stayed here the weekend of the Rock and Roll New Orleans marathon. The staff were all very friendly and accommodating. The hotel itself was gorgeous, comfortable rooms and huge bathrooms. My main reason for giving 5 stars was the breakfast and inspirational note that the staff put in my room the night before the race. What a great touch.The only thing I noticed that I didn't love was that I could hear the elevators moving all through the night. My room was right behind them though so I doubt this was a problem on the other side of the hotel. I will definitely stay here next time I am in town. :)We appreciate that you took a moment to share your experience. I'm very excited to hear you were so impressed during your trip to the Big Easy! We always strive to exceed the expectations of our guests and I'm proud to be working with such a great team. Thank you for recognizing all their efforts. We look forward to seeing you again for next years marathon if not sooner, the Crescent City is coming up soon!Thank youWayne General Manager",small and swanky,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,5,"Lovely hotel with an amazing rooftop bar. The rooftop bar is on the 17th floor looks out over the city with couches and sitting areas besides a big bar to sit at. Rooms were decorated nicely with a touch of orange as the signature color. Bellmen and concierge were very helpful with good advice for where to go. It's in walking distance of Bourbon St but wear comfortable shoes There is lots of walking and sidewalks are uneven most everywhere you go. Of course, taxis and Uber are available. Thank you for taking a few minutes to share your experience. Happy Birthday!!! We appreciate you sharing your comments for others to get a feel of The Troubadour and our Monkey Board rooftop bar, we are excited to hear you enjoyed the atmosphere up there. The team will enjoy reading your comments and we thank you for recognizing all their hard efforts. We look forward to seeing you again soon, at least before your next birthday!WayneGeneral Manager",Birthday Weekend,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,5,"This was a very nice hotel. Great location. Staff nice and professional. One stood out for me and was very helpful and fair. Her name is Sarah- Sarah Smile. She upgraded my room due to my room was not ready after the check in time. She was also so helpful with telling us where we could walk to for a great meal. We were able to walk to the Casino, Bourbon Street, Canal Street, etc- it is really a great little hotel in a perfect location. Oh yeah, the roof- we thoroughly enjoyed. Nice mingle spot! Good drinks and food! Don't slip- I heard about and purchased thru Hotwire as not known until I paid for it- great choice-but will book direct next time. I do recommend to your review readers and I will stay there again.Thank you for the wonderful review and recognizing the efforts of our hard working team here at The Troubadour. We appreciate that you took a few minutes to share your experience for others to appreciate. It's always nice to read what our guests have to say. We look forward to your next visit.WayneGeneral Manager",Diamond in the Rough,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,4,"We had a wonderful trip at New Orleans as we are invited by Tulane University School of Medicine. Me and my spouse were extremely busy with academic commitments. The hotel is very good and near to Tulane School of Medicine. Breakfast is good and service is very high quality. The room is descent, medium size with all the amenities. Bathroom is simply superb. Room service is also praiseworthy. Only draw back is its House Keeping team. One should not keep any valuables or important materials outside as during house keeping things may be missing. One should lock all the valuables in his or her suitcase before leaving the room and kept for house keeping. This issue was serious by nature and we have reported several times on this issue. Otherwise it is a lovely hotel with very friendly front office staffers.Thank you for sharing the details of your stay. We are glad you enjoyed your stay and we appreciate the comments. We do provide a safe in the room for valuabls, in this case I'm aware of the medications that were inadvertently thrown away, I'm glad we were able to retrieve them for you. We look forward to seeing you again soon.Thank youWayneGeneral Manager",Academic Visit to New Orleans at Tulane University,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,4,"Pretty good stay, staff was a bit rude and our room was not ready when we arrived. Other than that, it was a good stay. Would go again in hopes of nicer maid services. The door man was very helpful and kind. Thank you for taking a few minutes to share the details of your recent stay. While I'm pleased you enjoyed your stay and our door man was helpful, I'm disappointed that any team member came across as rude. The team works hard to deliver exceptional service, it's clear we failed with your stay. We will discuss with the team to insure this does not happen further. Thank you for bringing to my attention.WayneGeneral Manager",Pretty good stay,,,,,,,,,,,,,,
"Hotels,Resorts,Lodging,Hotel",New Orleans,"The Troubadour Hotel New Orleans, Tapestry Collection by Hilton",39,LA,5,"This hotel was awesome the rooms were great the staff was awesome the location was perfect the only draw back to this hotel is the 40 for valet parking however there are other cheaper options close to the hotel the roof top bar was really cool the breakfast was excellent overall the hotel gets a 97 out of 100 score from meThank you so much for taking the time to share this great review of your stay and we are delighted to know how much you enjoyed our property and service provided. There are cheaper options of parking around the area which is due to them having less labor and security costs than ours but yes they are conveniently located should guests decide to utilize those options. Your business and feedback are very important to us and we look forward to having you stay with us again whenever your travels bring you back to New Orleans.Best regards,",Great hotel,,,,,,,,,,,,,,
